Datetime, Timestamp, Low, High, Open, Close, Vol
1/29/2018 0:00,1517184000,10840,11570,11536,11123.01,11162.53595
1/28/2018 0:00,1517097600,11234.38,11697.24,11319,11536,13684.86905
1/27/2018 0:00,1517011200,10850,11494.08,11086.88,11319,12301.08532
1/26/2018 0:00,1516924800,10305,11570,11118,11086.89,19343.27195
1/25/2018 0:00,1516838400,10851,11690,11356.8,11118,13801.7896
1/24/2018 0:00,1516752000,10450,11450,10824.95,11356.79,15159.46298
1/23/2018 0:00,1516665600,9945,11370,10766.7,10824.94,21897.00223
1/22/2018 0:00,1516579200,10025,11849,11518.17,10766.7,24352.47027
1/21/2018 0:00,1516492800,11118,12762.8,12762.8,11518.17,16425.31151
1/20/2018 0:00,1516406400,11498.99,12985.55,11499,12762.8,18749.89039
1/19/2018 0:00,1516320000,11050,11973.99,11305.53,11498.99,15959.30876
1/18/2018 0:00,1516233600,10687.21,12123.1,11204.64,11305.53,30134.64183
1/17/2018 0:00,1516147200,9005,12358.89,11570.01,11200.01,63957.23019
1/16/2018 0:00,1516060800,9928.62,13643.66,13590,11570.01,62196.53503
1/15/2018 0:00,1515974400,13416,14253,13656.23,13590,10511.68507
1/14/2018 0:00,1515888000,13110,14332.85,14187.94,13656.23,10783.39314
1/13/2018 0:00,1515801600,13792.25,14500,13820,14187.95,10490.82382
1/12/2018 0:00,1515715200,12900,14080.83,13308.06,13820,14816.74721
1/11/2018 0:00,1515628800,12800.01,14970,14875.17,13308.06,28879.86651
1/10/2018 0:00,1515542400,13550.01,14875.18,14481,14875.18,22654.63168
1/9/2018 0:00,1515456000,14230,15384,14993.73,14480.99,15382.53098
1/8/2018 0:00,1515369600,14000,16275,16174.22,14993.74,23150.46762
1/7/2018 0:00,1515283200,15755.01,17115.01,17099,16174.22,12341.07085
1/6/2018 0:00,1515196800,16251.01,17174,16960.01,17098.99,14104.18146
1/5/2018 0:00,1515110400,14819.78,17178,15145,16960.01,22917.01765
1/4/2018 0:00,1515024000,14230,15400,15098.23,15144.99,20010.43496
1/3/2018 0:00,1514937600,14628,15400,14781.52,15098.14,17867.70213
1/2/2018 0:00,1514851200,13005,15275,13480,14781.51,26387.79413
1/1/2018 0:00,1514764800,12952.5,13889,13863.14,13480.01,12292.1533
12/31/2017 0:00,1514678400,12633.8,14280.26,12839.98,13863.13,18604.18398
12/30/2017 0:00,1514592000,12500,14639.79,14565.04,12839.99,28780.68956
12/29/2017 0:00,1514505600,14041.81,15105.34,14450.01,14565.05,18474.94782
12/28/2017 0:00,1514419200,13500,15489,15360.01,14450.01,31266.75623
12/27/2017 0:00,1514332800,14524.37,16490,15790.88,15367.08,24953.26287
12/26/2017 0:00,1514246400,14171.98,16148,14171.99,15790.88,22462.56401
12/25/2017 0:00,1514160000,13450,14774,14221.93,14171.98,15425.34695
12/24/2017 0:00,1514073600,13210,15109.27,15075.89,14221.94,24834.82067
12/23/2017 0:00,1513987200,13750,16261,14229.47,15075.89,30793.21415
12/22/2017 0:00,1513900800,10400,15974.95,15758.8,14210.57,103036.5357
12/21/2017 0:00,1513814400,15151,17364.57,16496.9,15758.8,28737.59503
12/20/2017 0:00,1513728000,14001,17890,17838.73,16496.89,47979.10301
12/19/2017 0:00,1513641600,16800,19099,19039.01,17838.73,32145.81048
12/18/2017 0:00,1513555200,18200,19385,19378.99,19039.01,26383.85821
12/17/2017 0:00,1513468800,19010,19891.99,19650.02,19378.99,21467.90058
12/16/2017 0:00,1513382400,17630,19797,17738.68,19650.01,24840.115
12/15/2017 0:00,1513296000,16745,17899,16749.79,17738.67,28605.29933
12/14/2017 0:00,1513209600,16256,17199.6,16689.62,16749.78,16329.3035
12/13/2017 0:00,1513123200,15700,17900,17730.12,16689.61,31844.20439
12/12/2017 0:00,1513036800,16375,18149.99,16885.76,17730.12,38218.84482
12/11/2017 0:00,1512950400,15200,17493,15290.01,16885.76,41163.65361
12/10/2017 0:00,1512864000,13501,16300,15309.99,15290.01,52871.31425
12/9/2017 0:00,1512777600,13550,16499,16367.03,15309.98,41168.59694
12/8/2017 0:00,1512691200,13788.99,17777.69,17390.01,16367.03,68496.8916
12/7/2017 0:00,1512604800,13500,19697,14090,17390.01,84513.11186
12/6/2017 0:00,1512518400,11717.5,14425,11718.34,14090,51353.20276
12/5/2017 0:00,1512432000,11532,11875,11643.99,11718.35,17711.46812
12/4/2017 0:00,1512345600,10950,11650,11290,11643.98,20180.78653
12/3/2017 0:00,1512259200,10601,11891,10930.24,11290,31415.65084
12/2/2017 0:00,1512172800,10701,11100,10869.85,10930.24,20197.0181
12/1/2017 0:00,1512086400,9517,10937,9903.01,10869.84,33257.43098
11/30/2017 0:00,1512000000,9135.6,10850,9920.81,9903,42531.48776
11/29/2017 0:00,1511913600,8595.55,11485,9949,9935.98,70209.19883
11/28/2017 0:00,1511827200,9705.99,9989.95,9768.71,9949,18958.89551
11/27/2017 0:00,1511740800,9401,9795,9401.11,9768.71,25683.32625
11/26/2017 0:00,1511654400,8795.5,9596,8795.5,9401.11,28641.41041
11/25/2017 0:00,1511568000,8203.98,8795.5,8215.01,8795.5,16482.32786
11/24/2017 0:00,1511481600,7900,8324,8031.16,8215.01,14748.68084
11/23/2017 0:00,1511395200,8031.16,8274.98,8250,8031.16,11919.9167
11/22/2017 0:00,1511308800,8103.13,8298.98,8109,8250,13690.73176
11/21/2017 0:00,1511222400,7802.99,8375,8256.01,8109,31250.16075
11/20/2017 0:00,1511136000,7969,8293.25,8031.83,8256.01,15693.21426
11/19/2017 0:00,1511049600,7700,8098.62,7777.01,8031.82,14765.84964
11/18/2017 0:00,1510963200,7502,7847.98,7714.7,7777.01,14707.53684
11/17/2017 0:00,1510876800,7536,7988.5,7838.54,7714.71,25031.04813
11/16/2017 0:00,1510790400,7130,7985.37,7294,7838.53,29352.77615
11/15/2017 0:00,1510704000,6605,7349,6605,7294,27878.0121
11/14/2017 0:00,1510617600,6450,6748,6535.87,6605,20256.43299
11/13/2017 0:00,1510531200,5850,6841.45,5886.35,6535.87,36435.24413
11/12/2017 0:00,1510444800,5511.11,6486,6346.64,5886.35,52486.38495
11/11/2017 0:00,1510358400,6201.01,6894.99,6577.63,6346.7,25649.56708
11/10/2017 0:00,1510272000,6426,7350,7156,6577.62,34071.7777
11/9/2017 0:00,1510185600,7079,7470.01,7467.97,7156,18059.35007
11/8/2017 0:00,1510099200,7031.66,7898,7128.99,7467.96,38183.62759
11/7/2017 0:00,1510012800,6968.49,7232.84,6969.76,7126.63,14503.28232
11/6/2017 0:00,1509926400,6900.73,7432.49,7391.95,6969.76,24287.52091
11/5/2017 0:00,1509840000,7310,7630,7412.35,7392,16504.95765
11/4/2017 0:00,1509753600,7011.1,7498,7170.01,7412.55,13668.89545
11/3/2017 0:00,1509667200,6955.89,7449.99,7039.99,7170.01,24759.33131
11/2/2017 0:00,1509580800,6759,7445,6783.69,7039.98,35889.1766
11/1/2017 0:00,1509494400,6363.59,6784,6445.01,6783.69,20571.5532
10/31/2017 0:00,1509408000,6095.96,6472.13,6124.16,6445.01,15024.49559
10/30/2017 0:00,1509321600,6028,6200,6140.01,6124.16,8341.532446
10/29/2017 0:00,1509235200,5728,6298.99,5752.01,6140.01,12509.85515
10/28/2017 0:00,1509148800,5715,5894,5780,5752.01,5453.797989
10/27/2017 0:00,1509062400,5708.8,5998,5891.61,5780,9337.844125
10/26/2017 0:00,1508976000,5701,6000,5739.97,5891.61,11850.82719
10/25/2017 0:00,1508889600,5376.71,5765,5525.43,5739.97,14150.98632
10/24/2017 0:00,1508803200,5462.19,5906,5906,5525.43,18281.06519
10/23/2017 0:00,1508716800,5650.98,6057.02,6005.05,5905.99,16446.78333
10/22/2017 0:00,1508630400,5755.95,6082.3,6024.85,6005.05,10770.42951
10/21/2017 0:00,1508544000,5868.26,6189.1,5989.1,6024.86,14612.72147
10/20/2017 0:00,1508457600,5630,6063.99,5704,5989.1,16708.98156
10/19/2017 0:00,1508371200,5529.44,5750,5574.02,5704.01,8908.556522
10/18/2017 0:00,1508284800,5102,5600,5593.97,5574.44,17620.4415
10/17/2017 0:00,1508198400,5525,5769.99,5754.9,5594,9119.36177
10/16/2017 0:00,1508112000,5575.55,5785.3,5693.7,5754.9,8820.355379
10/15/2017 0:00,1508025600,5455.5,5849.83,5819.13,5693.7,11817.32829
10/14/2017 0:00,1507939200,5567.86,5839.8,5624.87,5819.13,8999.203676
10/13/2017 0:00,1507852800,5390,5867,5440,5624.8,26595.76225
10/12/2017 0:00,1507766400,4809.59,5440.92,4814.99,5440,20097.68846
